facility_node_set,facility_buffer_m,endpoint_snap_threshold_m,merge_mode,circuit_id,classification,terminal_count,terminal_endpoint_cluster_ids,terminal_details_json,terminal_facility_uids,ambiguous_facility_match,mixed_voltage,mixed_status,voltage,status,voltage_values,status_values,segment_count,total_length_m,total_length_km,source_line_ids,line_ids,geometry_type,r,x,b,thermal_limit,transformer_impedance,tap_settings
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01108,isolated,2,"CL_0.5_04719,CL_0.5_04720","[{""endpoint_cluster_id"": ""CL_0.5_04719"", ""x"": 25348.399, ""y"": 101157.354, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04720"", ""x"": 26435.221, ""y"": 99050.246, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,desligado/reserva,60kv,desligado/reserva,1,2370.8832056044116,2.370883,3412745,ATSEG_03103_3412745,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01109,inter-facility,2,"CL_0.5_05462,CL_0.5_05516","[{""endpoint_cluster_id"": ""CL_0.5_05462"", ""x"": 29991.771, ""y"": 163581.985, ""facility_uid"": ""SE_AT:1805S5001700"", ""facility_code"": ""1805S5001700"", ""facility_name"": ""VAROSA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 26.266, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05516"", ""x"": 49587.405, ""y"": 169496.042, ""facility_uid"": ""SE_AT:1701S5003400"", ""facility_code"": ""1701S5003400"", ""facility_name"": ""PINHÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 25.024, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1805S5001700,SE_AT:1701S5003400",False,False,False,60kv,em exploração,60kv,em exploração,6,24763.871859883355,24.763872,"7819453,7819457,7819453,7819457,7819453,7819457","ATSEG_03105_7819453,ATSEG_03107_7819457,ATSEG_03768_7819453,ATSEG_03770_7819457,ATSEG_03771_7819453,ATSEG_03824_7819457",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01110,single-facility,2,"CL_0.5_04728,CL_0.5_04729","[{""endpoint_cluster_id"": ""CL_0.5_04728"", ""x"": 35722.544, ""y"": 83899.829, ""facility_uid"": ""SE_AT:0912S5008300"", ""facility_code"": ""0912S5008300"", ""facility_name"": ""SEIA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 24.991, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_04729"", ""x"": 33427.248, ""y"": 86609.091, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:0912S5008300,False,False,False,60kv,em exploração,60kv,em exploração,1,3660.3041520376946,3.660304,3412337,ATSEG_03109_3412337,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01111,single-facility,2,"CL_0.5_04730,CL_0.5_04731","[{""endpoint_cluster_id"": ""CL_0.5_04730"", ""x"": 35759.957, ""y"": 83856.287, ""facility_uid"": ""SE_AT:0912S5008300"", ""facility_code"": ""0912S5008300"", ""facility_name"": ""SEIA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 44.939, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_04731"", ""x"": 37840.975, ""y"": 81140.442, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:0912S5008300,False,False,False,60kv,em exploração,60kv,em exploração,1,3622.249226024523,3.622249,3412521,ATSEG_03110_3412521,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01112,tap / multi-terminal,3,"CL_0.5_04735,CL_0.5_04737,CL_0.5_05673","[{""endpoint_cluster_id"": ""CL_0.5_04735"", ""x"": 49974.918, ""y"": 80033.67, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04737"", ""x"": 52185.015, ""y"": 82066.143, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05673"", ""x"": 52312.36, ""y"": 81960.322, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,3,3295.5449412882795,3.295545,"3412401,3412717,18580833","ATSEG_03114_3412401,ATSEG_03115_3412717,ATSEG_04001_18580833",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01113,single-facility,2,"CL_0.5_04740,CL_0.5_04746","[{""endpoint_cluster_id"": ""CL_0.5_04740"", ""x"": 95538.67, ""y"": 239442.622, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04746"", ""x"": 113203.127, ""y"": 236704.06, ""facility_uid"": ""SE_AT:0402S5005100"", ""facility_code"": ""0402S5005100"", ""facility_name"": ""BRAGANÇA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 44.439, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:0402S5005100,False,False,False,60kv,em exploração,60kv,em exploração,2,17909.588591957086,17.909589,"7819433,7819433","ATSEG_03117_7819433,ATSEG_03121_7819433",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01114,isolated,2,"CL_0.5_04744,CL_0.5_04745","[{""endpoint_cluster_id"": ""CL_0.5_04744"", ""x"": 85141.602, ""y"": 227325.417, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04745"", ""x"": 84813.41, ""y"": 226998.425, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,1,496.6709335290109,0.496671,7819428,ATSEG_03120_7819428,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01115,isolated,2,"CL_0.5_04756,CL_0.5_05625","[{""endpoint_cluster_id"": ""CL_0.5_04756"", ""x"": -26609.825, ""y"": 150274.999, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05625"", ""x"": -29246.791, ""y"": 155831.123, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,4,7334.249858373288,7.33425,"7820320,7820325,7820325,42601403","ATSEG_03128_7820320,ATSEG_03129_7820325,ATSEG_03865_7820325,ATSEG_03937_42601403",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01116,single-facility,2,"CL_0.5_04767,CL_0.5_04776","[{""endpoint_cluster_id"": ""CL_0.5_04767"", ""x"": -36742.647, ""y"": 126602.778, ""facility_uid"": ""SE_AT:0108S5001000"", ""facility_code"": ""0108S5001000"", ""facility_name"": ""AVANCA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.365, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_04776"", ""x"": -33188.018, ""y"": 133639.273, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:0108S5001000,False,False,False,60kv,em exploração,60kv,em exploração,2,6061.906341424108,6.061906,"7820434,7820434","ATSEG_03137_7820434,ATSEG_03145_7820434",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01117,single-facility,2,"CL_0.5_04768,CL_0.5_04769","[{""endpoint_cluster_id"": ""CL_0.5_04768"", ""x"": -36790.484, ""y"": 126569.388, ""facility_uid"": ""SE_AT:0108S5001000"", ""facility_code"": ""0108S5001000"", ""facility_name"": ""AVANCA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 45.439, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_04769"", ""x"": -35650.586, ""y"": 124188.721, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:0108S5001000,False,False,False,60kv,em exploração,60kv,em exploração,1,2802.2906224252665,2.802291,7820510,ATSEG_03138_7820510,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01118,inter-facility,2,"CL_0.5_05523,CL_0.5_06424","[{""endpoint_cluster_id"": ""CL_0.5_05523"", ""x"": 31284.999, ""y"": 180411.487, ""facility_uid"": ""SE_AT:1714S5006100"", ""facility_code"": ""1714S5006100"", ""facility_name"": ""TELHEIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 38.634, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06424"", ""x"": 38984.359, ""y"": 199533.474, ""facility_uid"": ""SE_AT:1713S5014700"", ""facility_code"": ""1713S5014700"", ""facility_name"": ""SOUTELO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 42.564, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1714S5006100,SE_AT:1713S5014700",False,False,False,60kv,em exploração,60kv,em exploração,5,20974.730144966703,20.97473,"7819548,7819544,7819548,7819552,222087406","ATSEG_03162_7819548,ATSEG_03830_7819544,ATSEG_03833_7819548,ATSEG_03834_7819552,ATSEG_05001_222087406",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01119,isolated,2,"CL_0.5_04928,CL_0.5_05519","[{""endpoint_cluster_id"": ""CL_0.5_04928"", ""x"": 17629.762, ""y"": 180224.857, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05519"", ""x"": 23634.089, ""y"": 179322.447, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,5,6619.98741970516,6.619987,"7819501,43882279,7819493,7819497,7819501","ATSEG_03166_7819501,ATSEG_03272_43882279,ATSEG_03826_7819493,ATSEG_03827_7819497,ATSEG_03828_7819501",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01120,inter-facility,2,"CL_0.5_04804,CL_0.5_04811","[{""endpoint_cluster_id"": ""CL_0.5_04804"", ""x"": -50476.439, ""y"": 187529.272, ""facility_uid"": ""SE_AT:1316S5001600"", ""facility_code"": ""1316S5001600"", ""facility_name"": ""VILA DO CONDE"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 17.697, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_04811"", ""x"": -51090.319, ""y"": 191870.564, ""facility_uid"": ""SE_AT:1313S5010600"", ""facility_code"": ""1313S5010600"", ""facility_name"": ""BEIRIZ"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 24.563, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1316S5001600,SE_AT:1313S5010600",False,False,False,60kv,em exploração,60kv,em exploração,2,4496.551713089095,4.496552,"7819631,7819631","ATSEG_03169_7819631,ATSEG_03176_7819631",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01121,tap / multi-terminal,3,"CL_0.5_05537,CL_0.5_05548,CL_0.5_06118","[{""endpoint_cluster_id"": ""CL_0.5_05537"", ""x"": -43425.94, ""y"": 179676.229, ""facility_uid"": ""SE_AT:1316S5005600"", ""facility_code"": ""1316S5005600"", ""facility_name"": ""MOSTEIRÔ"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 28.337, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05548"", ""x"": -40412.633, ""y"": 174672.396, ""facility_uid"": ""SE_AT:1306S5008900"", ""facility_code"": ""1306S5008900"", ""facility_name"": ""MAIA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 29.497, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06118"", ""x"": -50471.292, ""y"": 187531.732, ""facility_uid"": ""SE_AT:1316S5001600"", ""facility_code"": ""1316S5001600"", ""facility_name"": ""VILA DO CONDE"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 17.186, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1316S5005600,SE_AT:1306S5008900,SE_AT:1316S5001600",False,False,False,60kv,em exploração,60kv,em exploração,5,17211.34212425643,17.211342,"7820073,7820073,7820094,7820077,57707380","ATSEG_03172_7820073,ATSEG_03190_7820073,ATSEG_03844_7820094,ATSEG_03853_7820077,ATSEG_04592_57707380",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01122,inter-facility,2,"CL_0.5_05544,CL_0.5_06506","[{""endpoint_cluster_id"": ""CL_0.5_05544"", ""x"": -19234.663, ""y"": 179401.542, ""facility_uid"": ""SE_AT:1309S5000700"", ""facility_code"": ""1309S5000700"", ""facility_name"": ""PAÇOS DE FERREIRA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 15.398, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06506"", ""x"": -13699.904, ""y"": 177270.367, ""facility_uid"": ""SE_AT:1305S5014600"", ""facility_code"": ""1305S5014600"", ""facility_name"": ""LOUSADA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 22.225, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1309S5000700,SE_AT:1305S5014600",False,False,False,60kv,em exploração,60kv,em exploração,3,6073.95892105719,6.073959,"7819835,7819835,220146483","ATSEG_03180_7819835,ATSEG_03850_7819835,ATSEG_05115_220146483",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01123,inter-facility,2,"CL_0.5_04818,CL_0.5_05542","[{""endpoint_cluster_id"": ""CL_0.5_04818"", ""x"": -266.394, ""y"": 168270.066, ""facility_uid"": ""SE_AT:1307S5007700"", ""facility_code"": ""1307S5007700"", ""facility_name"": ""MARCO DE CANAVESES"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 18.893, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05542"", ""x"": -10555.042, ""y"": 173073.812, ""facility_uid"": ""SE_AT:1311S5012400"", ""facility_code"": ""1311S5012400"", ""facility_name"": ""BUSTELO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 50.15, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","SE_AT:1307S5007700,SE_AT:1311S5012400",False,False,False,60kv,em exploração,60kv,em exploração,2,12270.112833601743,12.270113,"7819839,7819839","ATSEG_03182_7819839,ATSEG_03848_7819839",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01124,single-facility,2,"CL_0.5_04825,CL_0.5_04835","[{""endpoint_cluster_id"": ""CL_0.5_04825"", ""x"": -39656.746, ""y"": 173554.246, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04835"", ""x"": -39106.142, ""y"": 171005.418, ""facility_uid"": ""SE_AT:1306S5010100"", ""facility_code"": ""1306S5010100"", ""facility_name"": ""GUEIFÃES"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.965, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1306S5010100,False,False,False,60kv,em exploração,60kv,em exploração,2,2818.1692967416534,2.818169,"7819917,7820934","ATSEG_03186_7819917,ATSEG_03195_7820934",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01125,isolated,2,"CL_0.5_04827,CL_0.5_04828","[{""endpoint_cluster_id"": ""CL_0.5_04827"", ""x"": -34700.677, ""y"": 173673.523, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04828"", ""x"": -39633.728, ""y"": 173527.811, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,1,4574.36022934738,4.57436,7819966,ATSEG_03189_7819966,MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01126,single-facility,2,"CL_0.5_04830,CL_0.5_05550","[{""endpoint_cluster_id"": ""CL_0.5_04830"", ""x"": -40426.58, ""y"": 174655.889, ""facility_uid"": ""SE_AT:1306S5008900"", ""facility_code"": ""1306S5008900"", ""facility_name"": ""MAIA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 17.484, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05550"", ""x"": -39672.943, ""y"": 173577.968, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:1306S5008900,False,False,False,60kv,em exploração,60kv,em exploração,3,1399.968799061327,1.399969,"7820121,7820125,7820129","ATSEG_03191_7820121,ATSEG_03854_7820125,ATSEG_03855_7820129",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01127,isolated,2,"CL_0.5_04838,CL_0.5_04839","[{""endpoint_cluster_id"": ""CL_0.5_04838"", ""x"": -35616.501, ""y"": 174037.611, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04839"", ""x"": -36220.019, ""y"": 173293.491, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,1,958.0966357692074,0.958097,7819926,ATSEG_03199_7819926,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01128,single-facility,2,"CL_0.5_04841,CL_0.5_05557","[{""endpoint_cluster_id"": ""CL_0.5_04841"", ""x"": -36274.453, ""y"": 173716.487, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05557"", ""x"": -33749.999, ""y"": 173104.123, ""facility_uid"": ""SE_AT:1315S5007300"", ""facility_code"": ""1315S5007300"", ""facility_name"": ""ALFENA"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 32.014, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1315S5007300,False,False,False,60kv,em exploração,60kv,em exploração,2,2651.000623333884,2.651001,"7819966,7820910","ATSEG_03200_7819966,ATSEG_03862_7820910",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01129,isolated,2,"CL_0.5_04842,CL_0.5_04843","[{""endpoint_cluster_id"": ""CL_0.5_04842"", ""x"": -35388.565, ""y"": 173967.741, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_04843"", ""x"": -36202.565, ""y"": 173787.732, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,1,835.2404460340474,0.83524,7819971,ATSEG_03201_7819971,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
