generator_id,source_id,name,generation_source,bus_id,p_mw,q_mvar,p_status,q_status,operating_point_status
GEN:00091,OSM:way:1250420253,Central Solar Fotovoltaica de Barcos,solar,BUS:OSM:way:144545398:220,0.13424565614716974,24.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00092,OSM:way:1467271556,Parque Solar Fotovoltaico Pracana/Padrão,solar,BUS:EREDES:1413S5632800:60,0.13424565614716974,-7.929770739663327,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00093,OSM:relation:17266158,Central Solar de Tábua,solar,BUS:OSM:way:144584585:220,0.13424565614716974,19.49227024465101,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00094,OSM:way:1153912009,Central Fotovoltaica do Viçoso,solar,BUS:OSM:way:1154057619:150,0.1342176883021391,-0.5327093224217966,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00095,OSM:node:13117132041,,hydro,BUS:EREDES:1013S5011300:60,51.041234129630666,-17.18996323785952,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00096,OSM:relation:20450966,Central Fotovoltaica de Cabeço Santo,solar,BUS:EREDES:0101P5025000:60,0.13144887164410377,11.61432181930523,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00097,OSM:node:13117132040,,hydro,BUS:EREDES:1013S5011300:60,51.041234129630666,-17.18996323785952,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00098,OSM:relation:14048692,Parque Eólico de Penacova,wind,BUS:EREDES:0613P5020800:60,39.70109779684934,-9.028297650410341,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00099,OSM:relation:12671170,Parque Fotovoltaico de Nisa,solar,BUS:OSM:way:144599061:150,0.1289653270053811,0.005537391840629624,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00100,OSM:node:13104360710,,hydro,BUS:OSM:way:1258306512:220,49.95525042474491,23.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00101,OSM:relation:18845489,Central Solar Fotovoltaica da Mina - Tó,solar,BUS:EREDES:0408S5010300:60,0.12865208714103765,1.711309686631185,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00102,OSM:node:12197796414,,biomass,BUS:EREDES:0605P5020300:60,24.371660965834174,6.633094904668902,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00103,OSM:node:13110410991,,hydro,BUS:EREDES:1413S5632800:60,49.52085694279061,-7.5332822026801605,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00104,OSM:way:1317960719,Central de Cogeração da Portucel,gas,BUS:EREDES:1512S5031200:60,1.0948296710571037,4.54906840477198,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00105,OSM:way:1156162633,Central Solar de Morgavel,solar,BUS:EREDES:1513P5907500:60,0.12305851813490559,20.95793340604306,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00106,OSM:relation:14037963,Sub-parque Eólico da Serra da Nave,wind,BUS:OSM:way:542145772:400,37.07132422483582,0.5448910756574454,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00107,OSM:relation:14029476,Parque Eólico da Serra do Alvão,wind,BUS:EREDES:1713S5014700:60,35.629190330505814,3.19643884836481,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00108,OSM:relation:14049081,Parque Eólico de Coentral / Safra,wind,BUS:EREDES:0607S5003400:60,35.45952751940817,12.582367402247016,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00109,OSM:node:13125264236,,hydro,BUS:EREDES:0907S5007100:60,44.959725382270406,1.414461678145501,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00110,OSM:way:665651933,Central Solar Fotovoltaica da Quinta do Anjo,solar,BUS:OSM:way:163226990:150,0.11332570806423582,20.26,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00111,OSM:relation:19255920,Central Solar Fotovoltaica de Valpaços,solar,BUS:EREDES:1712S5015100:60,0.11187138012264146,2.352255901602768,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00112,OSM:node:12197591094,,gas,BUS:EREDES:1512S5031200:60,0.9952997009610031,4.13551673161089,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00113,OSM:relation:14030558,Parque Eólico de Prados,wind,BUS:EREDES:0907S5007100:60,33.16907956958995,1.3358804738040844,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00114,OSM:node:13109295615,,hydro,BUS:OSM:relation:19645523:220,42.35336449054459,11.757668778273437,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00115,OSM:relation:14047379,Parque Eólico de Nave,wind,BUS:OSM:way:542145772:400,32.23593410855288,0.4738183266586482,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00116,OSM:relation:14047417,Parque Eólico de Mourisca,wind,BUS:OSM:way:542145772:400,32.23593410855288,0.4738183266586482,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00117,OSM:node:12383237819,,hydro,BUS:OSM:way:151077580:150,39.90990115455164,-2.5681810488330883,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00118,OSM:way:1317943201,Central de Biomassa de Vila Velha do Rodão,biomass,BUS:OSM:way:362486619:150,19.257869221692985,-5.208277722275473,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00119,OSM:node:13125173402,Grupo 6,hydro,BUS:EREDES:1413S5585200:60,38.33956871728683,0.6563022524381895,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00120,OSM:node:13190499607,,gas,BUS:OSM:way:163214309:150,0.8708872383408777,17.5,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00121,OSM:relation:20084231,Central Solar Fotovoltaica Albispark,solar,BUS:OSM:way:144552378:150,0.09620938690547166,6.817340206212933,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00122,OSM:relation:14053346,Parque Eólico de Lagoa de Dom João e Feirão,wind,BUS:EREDES:1805P5021600:60,28.84267788659995,-4.785734837242544,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00123,OSM:relation:14053211,Parque Eólico do Cabeço da Rainha II,wind,BUS:EREDES:0506S5011200:60,28.84267788659995,-5.144541454567744,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00124,OSM:node:13190848962,,gas,BUS:EREDES:1609P5024200:60,0.8211222532928276,16.5,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00125,OSM:relation:14041477,Parque Eólico da Tocha II,wind,BUS:EREDES:0602S5004300:60,27.90953242556289,8.894696597894676,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00126,OSM:way:1030150426,Central Fotovoltaica Alcochete I,solar,BUS:OSM:way:813954335:400,0.09198624230584199,16.445,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00127,OSM:node:13135214708,,hydro,BUS:OSM:way:144396432:150,35.457367964520024,2.5690274751679105,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00128,OSM:relation:14038024,Sub-parque Eólico de Armamar,wind,BUS:OSM:way:1497096638:220,27.485375397818775,-0.16766097923450596,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00129,OSM:relation:14048700,Parque Eólico do Alto do Monção,wind,BUS:EREDES:1808S5009500:60,27.14604977562348,1.6610091291437534,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00130,OSM:relation:14047058,Parque Eólico da Serra do Ralo,wind,BUS:OSM:way:144432478:220,27.14604977562348,0.488692215102603,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00131,OSM:node:13125270856,,hydro,BUS:OSM:way:1427738452:150,33.665494851458526,15.5,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00132,OSM:relation:14019570,Parque Eólico da Serra do Mú,wind,BUS:EREDES:0808P5904200:60,26.043241503488776,-9.205496729701892,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00134,OSM:way:940470714,Parque Solar do Mexeeiro,solar,BUS:EREDES:1415P5906300:60,0.08390353509198109,15.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00135,OSM:relation:14048818,Parque Eólico de Vila Nova,wind,BUS:EREDES:0609P5021200:60,25.449421664647012,-2.4041922718387942,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00136,OSM:node:13125728121,Grupo 3,hydro,BUS:OSM:way:1258323290:150,31.59560990994627,-5.884474975783375,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00137,OSM:node:13125728123,Grupo 1,hydro,BUS:OSM:way:1258323290:150,31.59560990994627,-5.884474975783375,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00138,OSM:node:13125728122,Grupo 2,hydro,BUS:OSM:way:1258323290:150,31.59560990994627,-5.884474975783375,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00139,OSM:relation:14049918,Parque Eólico da Vigia,wind,BUS:EREDES:1805P5021600:60,24.431444798061136,-4.053798920958391,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00140,OSM:way:697874729,Central Fotovoltaica de Vale de Moura,solar,BUS:EREDES:0705P5906800:60,0.08054739368830188,9.435924920593344,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00141,OSM:relation:14048817,Parque Eólico de Vila Nova II,wind,BUS:EREDES:0609P5021200:60,24.261781986963488,-2.2919966324863172,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00142,OSM:way:1153909690,Central Fotovoltaica de Albercas,solar,BUS:OSM:way:1154057619:150,0.07942867988707544,-0.31525202660510565,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00143,OSM:way:1530731151,Central Fotovoltaica do Muro,solar,BUS:EREDES:1318S5020300:60,0.07934477635198348,14.185,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00144,OSM:node:13781468655,,biomass,BUS:EREDES:0105P5023800:60,15.059345094609325,14.15,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00145,OSM:relation:14037913,Parque Eólico de Testos,wind,BUS:EREDES:1805P5021600:60,23.752793553670546,-3.9411933953762133,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00146,OSM:relation:14041183,Parque Eólico de Vale de Galegos,wind,BUS:EREDES:1113P5902200:60,23.583130742572898,13.9,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00147,OSM:way:1029877553,Central Solar Fotovoltaica de Algeruz II,solar,BUS:EREDES:1512P5032500:60,0.07649205615885606,13.675,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00148,OSM:way:281543325,Central de Valorização Energética da Lipor,waste,BUS:EREDES:1308P5026000:60,7.094492961404101,13.25,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00149,OSM:node:13570976902,,biomass,BUS:OSM:way:694016335:400,13.585338525278308,8.908472308186669,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00150,OSM:relation:14046998,Parque Eólico da Lomba do Vale,wind,BUS:OSM:way:753364578:400,21.462345603852313,7.254505215042636,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00151,OSM:relation:20395405,Central Fotovoltaica do Alcaide,solar,BUS:EREDES:1207S5767100:60,0.06991961257665086,11.459438629455343,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00152,OSM:node:13131941212,Grupo 3,hydro,BUS:EREDES:1413S5632800:60,27.149592622143967,-4.130088926907983,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00153,OSM:relation:12408800,Parque Fotovoltaico da Herdade da Barba Rala / Casinha,solar,BUS:EREDES:0705P5906700:60,0.06991961257665086,10.548565233780032,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00154,OSM:way:1153245565,Central Fotovoltaica de Montechoro II,solar,BUS:EREDES:0801P5906200:60,0.06963993412634424,12.45,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00155,OSM:way:1318204651,Unidade de Produção para Autoconsumo da Almina,solar,BUS:EREDES:0201S5050500:60,0.06824154187481131,9.892865653419296,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00156,OSM:relation:13997595,Parque Eólico do Açor,wind,BUS:OSM:way:144586949:220,20.61403154836408,-3.2003756615859955,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00158,OSM:way:939544192,Central Solar de Tendeiros,solar,BUS:EREDES:1212S5666200:60,0.06712282807358487,12.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00159,OSM:way:1288016161,Hyperion Renewables Abrantes,solar,BUS:OSM:way:144573746:400,0.06712282807358487,-12.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00160,OSM:relation:18079166,Central Fotovoltaica de Glória,solar,BUS:EREDES:1415P5907100:60,0.06712282807358487,12.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00161,OSM:way:1233650620,Central Fotovoltaica da Esteveira,solar,BUS:EREDES:0703S5040900:60,0.06712282807358487,4.986303368326855,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00162,OSM:way:1104522543,Central Solar Mendo Marco,solar,BUS:EREDES:0702S5040700:60,0.06516507892143862,2.7674627620665686,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00163,OSM:way:252114919,Central Hidroelétrica de Vila Cova,hydro,BUS:EREDES:0912S5008300:60,24.869026841883876,11.45,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00164,OSM:relation:14050010,Parque Eólico do Alvão,wind,BUS:EREDES:1713S5014700:60,19.341560465131728,1.735209660540897,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00165,OSM:relation:14049097,Parque Eólico de Picos / Vale do Chão,wind,BUS:EREDES:0606P5020600:60,19.17189765403408,-11.3,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00166,OSM:way:252112757,Central Hidroelétrica de Sabugueiro I & II,hydro,BUS:EREDES:0912S5009000:60,24.434633359929578,-4.007422385278255,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00167,OSM:node:13135095919,,hydro,BUS:EREDES:1606S5011500:60,24.108838248463847,11.1,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00168,OSM:way:1104937557,Central Solar Fotovoltaica de Triana,solar,BUS:EREDES:1101S5901600:60,0.061529259067452796,11.0,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00169,OSM:relation:14052797,Parque Eólico de Negrelo / Guilhado,wind,BUS:OSM:way:754137798:220,18.662909220741145,-1.5699931343780502,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
GEN:00170,OSM:node:13111032446,,hydro,BUS:OSM:way:397005282:150,23.674444766509545,0.8885145856716846,MERIT_ORDER_AND_REN_SOURCE_TOTALS,SOLVED_BUS_Q_ALLOCATED_BY_ASSET_NAMEPLATE,PUBLIC_TOTAL_CALIBRATED_SCENARIO_NOT_UNIT_TELEMETRY
