node_id,node_type,bus_id,bus_name,voltage_kv,zone,in_service,min_vm_pu,max_vm_pu,source_scenario_id,benchmark_role,degree_total,incident_line_count,incident_total_length_km,incident_cable_count,incident_overhead_count,incident_mixed_count,has_policy_governed_incident_line,has_parallel_equivalent_required_incident_line,connected_load_count,connected_load_p_mw,connected_load_q_mvar,connected_generator_count,connected_generator_pmax_mw,connected_dispatchable_proxy_count,connected_import_proxy_count,prov_publication_allowed,prov_diagnostic_only,prov_source_scenario_id,prov_trace_source_ids,prov_assumption_ids,stage4_benchmark_eligible,stage4_exclusion_reason,governance_sensitive_flag,leakage_group_id,source_release_id
450,bus,450,1106S5815000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,4.44825,1.4620690708618782,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|450,pt_grid_benchmark_stage3_graph_v1
453,bus,453,1106S5902900_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,1.0,1.0,5.034394,1.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|453,pt_grid_benchmark_stage3_graph_v1
454,bus,454,1106S5902900_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,15.75075,5.17702116964598,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|454,pt_grid_benchmark_stage3_graph_v1
455,bus,455,1106S5907000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,1.0,1.0,5.814358,1.0,0.0,0.0,False,False,0.0,0.0,0.0,1.0,0.80591,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|455,pt_grid_benchmark_stage3_graph_v1
456,bus,456,1106S5907000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,16.81775,5.527727109871827,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|456,pt_grid_benchmark_stage3_graph_v1
458,bus,458,1107P5728100_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,28.486258,0.0,0.0,2.0,True,True,1.0,11.292,3.711500915679723,1.0,63.0,0.0,1.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,True,bus|458,pt_grid_benchmark_stage3_graph_v1
474,bus,474,1109S5430000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,21.536628,0.0,2.0,0.0,False,False,0.0,0.0,0.0,1.0,22.709070000000004,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|474,pt_grid_benchmark_stage3_graph_v1
475,bus,475,1109S5430000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,20.304499999999997,6.673766413604227,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|475,pt_grid_benchmark_stage3_graph_v1
476,bus,476,1109S5727400_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,1.0,1.0,11.203167,0.0,1.0,0.0,False,False,0.0,0.0,0.0,1.0,13.41181,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|476,pt_grid_benchmark_stage3_graph_v1
478,bus,478,1109S5902500_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,25.166154,0.0,1.0,1.0,True,True,0.0,0.0,0.0,1.0,9.19772,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,True,bus|478,pt_grid_benchmark_stage3_graph_v1
479,bus,479,1109S5902500_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,17.56,5.771692886940837,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|479,pt_grid_benchmark_stage3_graph_v1
480,bus,480,1109S5905600_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,20.81793,0.0,2.0,0.0,False,False,0.0,0.0,0.0,1.0,8.08829,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|480,pt_grid_benchmark_stage3_graph_v1
481,bus,481,1109S5905600_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,5.6465,1.855914799892451,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|481,pt_grid_benchmark_stage3_graph_v1
542,bus,542,1116S5340000_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,6.71373,0.0,0.0,2.0,True,True,0.0,0.0,0.0,1.0,2.4919799999999985,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,True,bus|542,pt_grid_benchmark_stage3_graph_v1
543,bus,543,1116S5340000_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,30.107,9.895692354620037,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|543,pt_grid_benchmark_stage3_graph_v1
544,bus,544,1116S5903800_60,60.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,2.0,2.0,16.753125,0.0,0.0,2.0,True,True,0.0,0.0,0.0,1.0,0.16,1.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,True,bus|544,pt_grid_benchmark_stage3_graph_v1
545,bus,545,1116S5903800_10,10.0,Grande Lisboa,True,0.95,1.05,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,s16_backbone_bus,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,13.3185,4.37757925482469,0.0,0.0,0.0,0.0,False,True,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,S16_BACKBONE_PACKAGED,,True,,False,bus|545,pt_grid_benchmark_stage3_graph_v1
