facility_node_set,facility_buffer_m,endpoint_snap_threshold_m,merge_mode,circuit_id,classification,terminal_count,terminal_endpoint_cluster_ids,terminal_details_json,terminal_facility_uids,ambiguous_facility_match,mixed_voltage,mixed_status,voltage,status,voltage_values,status_values,segment_count,total_length_m,total_length_km,source_line_ids,line_ids,geometry_type,r,x,b,thermal_limit,transformer_impedance,tap_settings
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01259,inter-facility,2,"CL_0.5_05906,CL_0.5_06268","[{""endpoint_cluster_id"": ""CL_0.5_05906"", ""x"": 58734.639, ""y"": 124538.727, ""facility_uid"": ""PC_AT:1823P5025500"", ""facility_code"": ""1823P5025500"", ""facility_name"": ""MUNDÃO"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 19.028, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06268"", ""x"": 55794.207, ""y"": 121181.305, ""facility_uid"": ""SE_AT:1823S5009700"", ""facility_code"": ""1823S5009700"", ""facility_name"": ""VISO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 65.053, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1823P5025500,SE_AT:1823S5009700",False,False,False,60kv,em exploração,60kv,em exploração,3,5016.970549748253,5.016971,"993207593,124272654,211893006","ATSEG_04306_993207593,ATSEG_04776_124272654,ATSEG_04779_211893006",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01260,isolated,2,"CL_0.5_05912,CL_0.5_05913","[{""endpoint_cluster_id"": ""CL_0.5_05912"", ""x"": -20757.511, ""y"": -180508.847, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05913"", ""x"": -20793.645, ""y"": -180455.357, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,desligado/reserva,60kv,desligado/reserva,1,64.55641655110865,0.064556,1093262693,ATSEG_04318_1093262693,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01261,single-facility,2,"CL_0.5_05930,CL_0.5_05931","[{""endpoint_cluster_id"": ""CL_0.5_05930"", ""x"": 81030.005, ""y"": -15610.023, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05931"", ""x"": 78254.708, ""y"": -15896.147, ""facility_uid"": ""SE_AT:1212S5666200"", ""facility_code"": ""1212S5666200"", ""facility_name"": ""ALPALHÃO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 19.552, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1212S5666200,False,False,False,60kv,em exploração,60kv,em exploração,2,2907.0315608851115,2.907032,"1154414998,1154414998","ATSEG_04337_1154414998,ATSEG_04339_1154414998",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01262,isolated,2,"CL_0.5_05941,CL_0.5_05942","[{""endpoint_cluster_id"": ""CL_0.5_05941"", ""x"": 48521.225, ""y"": -20339.809, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05942"", ""x"": 46143.149, ""y"": -13301.77, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,1,7929.830935519005,7.929831,1474698202,ATSEG_04354_1474698202,MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01263,self-loop,2,"CL_0.5_05944,CL_0.5_05945","[{""endpoint_cluster_id"": ""CL_0.5_05944"", ""x"": 60381.362, ""y"": -116787.431, ""facility_uid"": ""PC_AT:0705P5906800"", ""facility_code"": ""0705P5906800"", ""facility_name"": ""VALE DE MOURA"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 25.643, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05945"", ""x"": 60395.776, ""y"": -116772.868, ""facility_uid"": ""PC_AT:0705P5906800"", ""facility_code"": ""0705P5906800"", ""facility_name"": ""VALE DE MOURA"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 8.018, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:0705P5906800,PC_AT:0705P5906800",False,False,False,60kv,em exploração,60kv,em exploração,1,20.49060986494201,0.020491,1260599429,ATSEG_04356_1260599429,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01264,self-loop,2,"CL_0.5_05962,CL_0.5_05963","[{""endpoint_cluster_id"": ""CL_0.5_05962"", ""x"": 82192.145, ""y"": -137050.939, ""facility_uid"": ""PC_AT:0709P5902800"", ""facility_code"": ""0709P5902800"", ""facility_name"": ""ÁLAMOS"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 47.425, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05963"", ""x"": 82189.505, ""y"": -137057.629, ""facility_uid"": ""PC_AT:0709P5902800"", ""facility_code"": ""0709P5902800"", ""facility_name"": ""ÁLAMOS"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 46.243, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:0709P5902800,PC_AT:0709P5902800",False,False,False,60kv,em exploração,60kv,em exploração,1,7.191477111985071,0.007191,1562420382,ATSEG_04379_1562420382,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01265,single-facility,2,"CL_0.5_05965,CL_0.5_05968","[{""endpoint_cluster_id"": ""CL_0.5_05965"", ""x"": -27537.646, ""y"": 6658.951, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_05968"", ""x"": -27322.139, ""y"": 6960.08, ""facility_uid"": ""SE_AT:1016S5000100"", ""facility_code"": ""1016S5000100"", ""facility_name"": ""SÃO JORGE"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 23.367, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1016S5000100,False,False,False,60kv,em exploração,60kv,em exploração,3,514.8389047808436,0.514839,"1267604488,1267605154,1267605173","ATSEG_04381_1267604488,ATSEG_04382_1267605154,ATSEG_04383_1267605173",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01266,self-loop,2,"CL_0.5_05969,CL_0.5_05970","[{""endpoint_cluster_id"": ""CL_0.5_05969"", ""x"": -27050.632, ""y"": 4052.065, ""facility_uid"": ""PC_AT:1016P5500000"", ""facility_code"": ""1016P5500000"", ""facility_name"": ""PORTO DE MÓS"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 10.549, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_05970"", ""x"": -27065.145, ""y"": 4062.636, ""facility_uid"": ""PC_AT:1016P5500000"", ""facility_code"": ""1016P5500000"", ""facility_name"": ""PORTO DE MÓS"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 28.493, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1016P5500000,PC_AT:1016P5500000",False,False,False,60kv,em exploração,60kv,em exploração,1,17.954212584417522,0.017954,1490141710,ATSEG_04384_1490141710,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01267,single-facility,2,"CL_0.5_06002,CL_0.5_06003","[{""endpoint_cluster_id"": ""CL_0.5_06002"", ""x"": 82581.845, ""y"": -158075.561, ""facility_uid"": ""PC_AT:0213P5906100"", ""facility_code"": ""0213P5906100"", ""facility_name"": ""ÍNSUA"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 26.448, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06003"", ""x"": 82126.164, ""y"": -156544.402, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",PC_AT:0213P5906100,False,False,False,60kv,em exploração,60kv,em exploração,1,1603.8726585934576,1.603873,1541206228,ATSEG_04440_1541206228,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01268,single-facility,2,"CL_0.5_06016,CL_0.5_06017","[{""endpoint_cluster_id"": ""CL_0.5_06016"", ""x"": 14706.2, ""y"": 206054.739, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06017"", ""x"": 14673.119, ""y"": 206299.825, ""facility_uid"": ""SE_AT:0308S5012800"", ""facility_code"": ""0308S5012800"", ""facility_name"": ""LAMEIRINHO"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 16.919, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:0308S5012800,False,False,False,60kv,em exploração,60kv,em exploração,1,274.91254537955245,0.274913,1589792816,ATSEG_04462_1589792816,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01269,self-loop,2,"CL_0.5_06028,CL_0.5_06029","[{""endpoint_cluster_id"": ""CL_0.5_06028"", ""x"": -11223.733, ""y"": -55275.582, ""facility_uid"": ""PC_AT:1415P5907100"", ""facility_code"": ""1415P5907100"", ""facility_name"": ""GRANHO"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 64.219, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06029"", ""x"": -11248.009, ""y"": -55311.175, ""facility_uid"": ""PC_AT:1415P5907100"", ""facility_code"": ""1415P5907100"", ""facility_name"": ""GRANHO"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 21.212, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1415P5907100,PC_AT:1415P5907100",False,False,False,60kv,em exploração,60kv,em exploração,1,43.08372221152581,0.043084,1394364051,ATSEG_04474_1394364051,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01270,self-loop,2,"CL_0.5_06036,CL_0.5_06037","[{""endpoint_cluster_id"": ""CL_0.5_06036"", ""x"": -10178.078, ""y"": -32079.451, ""facility_uid"": ""PC_AT:1416P5907200"", ""facility_code"": ""1416P5907200"", ""facility_name"": ""ALCANHÕES"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 14.972, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06037"", ""x"": -10178.129, ""y"": -32070.509, ""facility_uid"": ""PC_AT:1416P5907200"", ""facility_code"": ""1416P5907200"", ""facility_name"": ""ALCANHÕES"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 6.03, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]","PC_AT:1416P5907200,PC_AT:1416P5907200",False,False,False,60kv,em exploração,60kv,em exploração,1,8.941733069945293,0.008942,1518579194,ATSEG_04480_1518579194,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01271,ambiguous,2,"CL_0.5_06204,CL_0.5_06205","[{""endpoint_cluster_id"": ""CL_0.5_06204"", ""x"": 96660.165, ""y"": -104288.455, ""facility_uid"": ""SE_AT:1512S5990800"", ""facility_code"": ""1512S5990800"", ""facility_name"": ""SE MÓVEL 08"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 45.563, ""inside_facility"": true, ""ambiguous_facility_match"": true, ""candidate_facility_count"": 2}, {""endpoint_cluster_id"": ""CL_0.5_06205"", ""x"": 96297.204, ""y"": -94705.196, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:1512S5990800,True,False,False,60kv,em exploração,60kv,em exploração,5,9424.678701160447,9.424679,"1516052646,1516586079,26029886,67939407,67939434","ATSEG_04483_1516052646,ATSEG_04484_1516586079,ATSEG_04581_26029886,ATSEG_04699_67939407,ATSEG_04700_67939434",MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01272,isolated,2,"CL_0.5_06044,CL_0.5_06045","[{""endpoint_cluster_id"": ""CL_0.5_06044"", ""x"": 12229.399, ""y"": 164795.855, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06045"", ""x"": 11523.902, ""y"": 164196.441, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,em exploração,60kv,em exploração,1,926.3218439959326,0.926322,1542149779,ATSEG_04488_1542149779,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01273,isolated,2,"CL_0.5_06055,CL_0.5_06056","[{""endpoint_cluster_id"": ""CL_0.5_06055"", ""x"": -24167.104, ""y"": -176166.897, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06056"", ""x"": -24196.235, ""y"": -176162.1, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,desligado/reserva,60kv,desligado/reserva,1,29.52323801942038,0.029523,3050370921,ATSEG_04505_3050370921,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01274,isolated,2,"CL_0.5_06068,CL_0.5_06069","[{""endpoint_cluster_id"": ""CL_0.5_06068"", ""x"": -27341.091, ""y"": -113527.541, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06069"", ""x"": -27280.41, ""y"": -113551.923, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,desligado/reserva,60kv,desligado/reserva,1,65.39643679697723,0.065396,1880842839,ATSEG_04524_1880842839,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01275,single-facility,2,"CL_0.5_06073,CL_0.5_06074","[{""endpoint_cluster_id"": ""CL_0.5_06073"", ""x"": -11862.783, ""y"": 241846.26, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06074"", ""x"": -13110.987, ""y"": 242715.015, ""facility_uid"": ""SE_AT:1609S5025600"", ""facility_code"": ""1609S5025600"", ""facility_name"": ""LANHESES"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 50.007, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1609S5025600,False,False,False,60kv,em exploração,60kv,em exploração,1,1631.295870518146,1.631296,1963161167,ATSEG_04529_1963161167,MultiLineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01276,single-facility,2,"CL_0.5_06076,CL_0.5_06077","[{""endpoint_cluster_id"": ""CL_0.5_06076"", ""x"": -8546.635, ""y"": 52896.072, ""facility_uid"": ""SE_AT:0615S5010500"", ""facility_code"": ""0615S5010500"", ""facility_name"": ""SOURE"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 25.698, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}, {""endpoint_cluster_id"": ""CL_0.5_06077"", ""x"": -8086.934, ""y"": 51906.308, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",SE_AT:0615S5010500,False,False,False,60kv,em exploração,60kv,em exploração,1,1296.9253897588776,1.296925,1857971623,ATSEG_04531_1857971623,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01277,isolated,2,"CL_0.5_06096,CL_0.5_06097","[{""endpoint_cluster_id"": ""CL_0.5_06096"", ""x"": 11854.036, ""y"": 221123.446, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06097"", ""x"": 12445.991, ""y"": 224700.608, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,130kv,desligado/reserva,130kv,desligado/reserva,1,3681.4744826515234,3.681474,7820571,ATSEG_04557_7820571,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01278,isolated,2,"CL_0.5_06109,CL_0.5_06110","[{""endpoint_cluster_id"": ""CL_0.5_06109"", ""x"": -25467.474, ""y"": -274250.867, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06110"", ""x"": -25474.045, ""y"": -274233.458, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}]",,False,False,False,60kv,desligado/reserva,60kv,desligado/reserva,1,18.608034752238467,0.018608,4260148507263078400,ATSEG_04577_4260148507263078400,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01279,single-facility,2,"CL_0.5_06119,CL_0.5_06120","[{""endpoint_cluster_id"": ""CL_0.5_06119"", ""x"": 59203.972, ""y"": 256171.208, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06120"", ""x"": 67775.163, ""y"": 243974.931, ""facility_uid"": ""SE_AT:1706S5015000"", ""facility_code"": ""1706S5015000"", ""facility_name"": ""MORGADE"", ""facility_type"": ""SE_AT"", ""facility_distance_m"": 14.859, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",SE_AT:1706S5015000,False,False,False,60kv,em exploração,60kv,em exploração,1,15615.782410993374,15.615782,53236463,ATSEG_04590_53236463,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01280,single-facility,2,"CL_0.5_06127,CL_0.5_06128","[{""endpoint_cluster_id"": ""CL_0.5_06127"", ""x"": -44357.589, ""y"": -99278.841, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06128"", ""x"": -44687.078, ""y"": -99380.682, ""facility_uid"": ""PC_AT:1504P5022900"", ""facility_code"": ""1504P5022900"", ""facility_name"": ""PS CENTRAL BARREIRO"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 21.94, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",PC_AT:1504P5022900,False,False,False,60kv,em exploração,60kv,em exploração,1,435.5238862747078,0.435524,67098361,ATSEG_04600_67098361,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
B,100,0.5,voltage-status-aware,UF_0p5_voltage-status-aware_01281,single-facility,2,"CL_0.5_06129,CL_0.5_06130","[{""endpoint_cluster_id"": ""CL_0.5_06129"", ""x"": -44356.607, ""y"": -99278.765, ""facility_uid"": """", ""facility_code"": """", ""facility_name"": """", ""facility_type"": """", ""facility_distance_m"": NaN, ""inside_facility"": false, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 0}, {""endpoint_cluster_id"": ""CL_0.5_06130"", ""x"": -44686.192, ""y"": -99380.244, ""facility_uid"": ""PC_AT:1504P5022900"", ""facility_code"": ""1504P5022900"", ""facility_name"": ""PS CENTRAL BARREIRO"", ""facility_type"": ""PC_AT"", ""facility_distance_m"": 21.464, ""inside_facility"": true, ""ambiguous_facility_match"": false, ""candidate_facility_count"": 1}]",PC_AT:1504P5022900,False,False,False,60kv,em exploração,60kv,em exploração,1,435.9138886584438,0.435914,67098367,ATSEG_04601_67098367,LineString,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED,MISSING_NOT_ESTIMATED
