bus_id,voltage_kv,lon,lat,facility_id,facility_name,facility_code,facility_type,source,source_status,endpoint_match_distance_m
BUS:JUNCTION:60:01575,60,-8.792850881329326,38.487497884887176,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01576,60,-8.792041811142893,38.47713451167398,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1512P5903900:60,60,-8.83281521982619,38.5088478676215,EREDES:1512P5903900,SADO,1512P5903900,switching_station,E-REDES,DIRECT_EREDES,82.62786315460664
BUS:JUNCTION:60:01579,60,-8.860488100031835,38.53746331379387,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01580,60,-8.85333387117765,38.552485450011694,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01581,60,-8.862936107242415,38.56353361442155,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01582,60,-8.811851471018302,38.57034983788437,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01583,60,-8.799524525438747,38.573282642095606,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1508S5031800:60,60,-8.89880155454382,38.5953798053933,EREDES:1508S5031800,CARRASCAS,1508S5031800,substation,E-REDES,DIRECT_EREDES,27.982378236910115
BUS:EREDES:1508S5902400:60,60,-8.90410495381109,38.6594173890094,EREDES:1508S5902400,PINHAL NOVO,1508S5902400,substation,E-REDES,DIRECT_EREDES,8.508189056203658
BUS:JUNCTION:60:01587,60,-8.906943063026851,38.66008165727315,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01588,60,-8.196376024820728,40.25858987908938,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01589,60,-8.206330061270851,40.254120135697775,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01590,60,-7.869439592361226,40.27577470068125,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1302P5020600:60,60,-7.89462238649366,41.2088129688806,EREDES:1302P5020600,SEIXINHOS,1302P5020600,switching_station,E-REDES,DIRECT_EREDES,14.855619348563467
BUS:EREDES:1824P5021300:60,60,-8.11372617466546,40.652901408208,EREDES:1824P5021300,FORNELO DO MONTE,1824P5021300,switching_station,E-REDES,DIRECT_EREDES,6.31347979779604
BUS:JUNCTION:60:01593,60,-8.106615710940005,40.63937315029508,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01594,60,-8.100690621848555,40.593215735473564,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0808P5904200:60,60,-7.97038794267107,37.3486865016334,EREDES:0808P5904200,AMEIXIAL,0808P5904200,switching_station,E-REDES,DIRECT_EREDES,10.951421844872376
BUS:JUNCTION:60:01596,60,-7.965922111726838,37.35216253746095,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01597,60,-7.475236757979874,37.18618393614112,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0804S5060600:60,60,-7.47281821458305,37.1844431989181,EREDES:0804S5060600,ALDEIA NOVA,0804S5060600,substation,E-REDES,DIRECT_EREDES,34.574798785413364
BUS:JUNCTION:60:01599,60,-8.237116410160327,39.483867165597076,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01600,60,-8.243820236466762,39.486577717900026,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01601,60,-8.781036162374832,37.123831742865356,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01602,60,-8.776691307007717,37.12522272000715,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01603,60,-7.820854008302462,40.55947608045912,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01604,60,-7.833728862464351,40.57890079039364,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01605,60,-7.857125108824198,40.61373150852592,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01606,60,-7.497347965794253,38.18856773768923,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01607,60,-7.501976163596934,38.189010781726225,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01608,60,-7.633458213803678,38.11025540704008,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01609,60,-7.629977351624195,38.109527319728116,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01610,60,-7.835704664332022,40.55172270457048,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1809S5004900:60,60,-7.83225000114925,40.552390003649,EREDES:1809S5004900,NELAS,1809S5004900,substation,E-REDES,DIRECT_EREDES,107.3152034029716
BUS:JUNCTION:60:01612,60,-7.88719189837942,37.04272231992084,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01613,60,-7.90214250421202,37.03986199389291,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01614,60,-7.865761254521386,37.046820987246804,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0307S5004400:60,60,-8.1769881181641,41.4458790603869,EREDES:0307S5004400,FAFE,0307S5004400,substation,E-REDES,DIRECT_EREDES,30.278171231882798
BUS:JUNCTION:60:01616,60,-8.09982276463449,41.43217566096068,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0305P5021500:60,60,-8.05762580551246,41.4287580563951,EREDES:0305P5021500,AZINHEIRA,0305P5021500,switching_station,E-REDES,DIRECT_EREDES,143.76567858709936
BUS:EREDES:1308S5007600:60,60,-8.64643359695418,41.1984650857493,EREDES:1308S5007600,CUSTÓIAS,1308S5007600,substation,E-REDES,DIRECT_EREDES,216.90216114929802
BUS:JUNCTION:60:01620,60,-8.65185117850336,41.19898863326146,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01622,60,-8.67186058890943,41.209197787133775,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01623,60,-8.632087945977556,41.19651732496736,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01624,60,-8.631152282695211,41.198074165706146,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01625,60,-8.46614345975676,40.44374078417991,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01627,60,-8.574426463962691,41.176025326278584,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01628,60,-8.574131448434798,41.17439608996147,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01629,60,-8.579619912064311,41.16897512913863,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1311S5006900:60,60,-8.29340111120722,41.1072832673245,EREDES:1311S5006900,ENTRE-OS-RIOS,1311S5006900,substation,E-REDES,DIRECT_EREDES,14.22995670253542
BUS:JUNCTION:60:01631,60,-8.268144651173285,41.09620612609253,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01632,60,-8.811434461514336,40.04863910301078,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01633,60,-9.031286007843821,38.90967576620777,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01634,60,-9.02995778834158,38.91100378028018,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01635,60,-8.665316691849524,39.23074179585741,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01636,60,-8.64359999885315,39.186215153389796,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0607S5003400:60,60,-8.24568592660392,40.1201515894044,EREDES:0607S5003400,LOUSÃ,0607S5003400,substation,E-REDES,DIRECT_EREDES,16.64536532137492
BUS:JUNCTION:60:01638,60,-8.180412215203079,40.09696026190892,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01639,60,-8.290576888614233,38.65085244987022,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01640,60,-8.380243655350602,38.66044050278096,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01641,60,-8.629755424920575,39.32933817425961,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1416S5901800:60,60,-8.63054685172559,39.3324486385034,EREDES:1416S5901800,VALE FIGUEIRA,1416S5901800,substation,E-REDES,DIRECT_EREDES,230.67391352931688
BUS:JUNCTION:60:01643,60,-8.590633238943179,39.56812762323811,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01644,60,-8.605872712066942,39.57559606057096,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01645,60,-8.391803170101824,40.89736117558668,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01646,60,-8.324746567113868,40.88570790189395,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01647,60,-8.927763002741916,39.74376615165663,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01648,60,-8.924872984017753,39.743143794452855,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01650,60,-8.920190017467192,39.742736997157635,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01651,60,-8.927343373956102,39.750739350614175,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01652,60,-8.929011541200543,39.7545257321176,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01653,60,-8.921338019637084,39.749630310762356,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01654,60,-9.121448670449631,38.5775369209517,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01655,60,-9.118112061644311,38.573743307362285,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01656,60,-9.101294671695289,38.55715546343049,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01657,60,-9.101537827064584,38.55265542805469,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01658,60,-9.06875025404743,38.58728104044092,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01659,60,-9.100769607926694,38.550349192389476,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01660,60,-9.124007347385309,38.57537630097293,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01661,60,-8.848956095325189,39.62282485493787,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01662,60,-8.849027791763733,39.62056507130702,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01663,60,-8.600868357643073,40.96360181275618,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01664,60,-8.523022832236622,40.58912057492746,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01665,60,-8.61230215790493,40.57291889461081,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01666,60,-7.439737773171683,38.18797079885172,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01667,60,-7.2061212528283916,38.19573991455608,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01668,60,-7.471718925082756,38.192010913055185,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01669,60,-8.986882871833636,39.656373468234875,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01670,60,-8.98601865778035,39.65159949482988,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01671,60,-8.043021995570077,39.21204800434862,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1213S5566900:60,60,-8.00056386836767,39.2345522486781,EREDES:1213S5566900,PONTE SOR,1213S5566900,substation,E-REDES,DIRECT_EREDES,11.99363158353547
BUS:JUNCTION:60:01673,60,-8.056746395836724,39.114571778408525,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01674,60,-8.991986218545467,39.066739254803295,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1101S5901600:60,60,-8.99460562801865,39.0643261046474,EREDES:1101S5901600,CHEGANÇAS,1101S5901600,substation,E-REDES,DIRECT_EREDES,34.131183739103065
BUS:JUNCTION:60:01676,60,-8.370656490771182,39.96806253428167,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01677,60,-8.379112606564803,39.926435534941355,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0106S5021300:60,60,-8.24224679886584,41.0546118372906,EREDES:0106S5021300,FORNOS,0106S5021300,substation,E-REDES,DIRECT_EREDES,21.30327349770144
BUS:JUNCTION:60:01679,60,-8.23891136076753,41.05704027235243,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01680,60,-8.240980519233254,41.060051442622814,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01681,60,-7.790836033189122,39.54940774183739,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0803S5904000:60,60,-8.77901244728105,37.212234882542,EREDES:0803S5904000,POLDRA,0803S5904000,substation,E-REDES,DIRECT_EREDES,219.08510925823535
BUS:EREDES:1212P5339100:60,60,-7.70876575128392,39.5914897843594,EREDES:1212P5339100,VELADA,1212P5339100,switching_station,E-REDES,DIRECT_EREDES,21.59018268799661
BUS:JUNCTION:60:01684,60,-7.654560242200091,39.63038129111552,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01685,60,-7.753718402472012,39.52200216556635,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01686,60,-7.739558658405794,39.52803489474709,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0511S5011400:60,60,-7.67264755366708,39.6738761225107,EREDES:0511S5011400,VILA VELHA DE RODÃO,0511S5011400,substation,E-REDES,DIRECT_EREDES,10.975929788189248
BUS:JUNCTION:60:01688,60,-8.099613154960558,41.01270735670436,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01689,60,-8.786372511713278,38.90805564262291,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01690,60,-8.772571049794301,38.90682569910865,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01691,60,-8.756314322875161,38.97879172819352,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01692,60,-9.367077455681343,38.754094603294604,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01693,60,-9.236492649730284,38.860540739001884,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01694,60,-9.328597679478843,38.75154262274933,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01695,60,-9.324405403132626,38.74600798280109,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01696,60,-9.195680932197927,38.784469139785166,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01697,60,-9.173716872450143,38.78102454294725,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01700,60,-8.960125212556479,39.03960597844553,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01701,60,-8.957729189636527,39.03748106397268,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01702,60,-8.960889120455771,39.02994272239008,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01703,60,-8.958994237258512,39.02089192837648,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01704,60,-8.95866050659242,38.99768650175759,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01705,60,-8.964157438739306,38.98975606886064,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01706,60,-9.167132869261685,38.73817272908174,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01707,60,-9.142225439593894,38.71696173381771,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01708,60,-9.141290537576289,38.71685825502409,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01709,60,-9.162255328866195,38.73627228083956,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01710,60,-9.163162034465916,38.735049316546835,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01711,60,-9.161809067605581,38.73164204995071,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01712,60,-9.155879576209024,38.728519496862184,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01713,60,-9.152132335760415,38.72563649143011,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01715,60,-9.145287631730955,38.72063859282617,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01716,60,-9.160109683445624,38.72833776427083,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1106S5025800:60,60,-9.1946937866289,38.6959355260337,EREDES:1106S5025800,CENTRAL TEJO,1106S5025800,substation,E-REDES,DIRECT_EREDES,92.91922178570803
BUS:EREDES:1106S5375000:60,60,-9.18862980701124,38.7496391479842,EREDES:1106S5375000,LUZ,1106S5375000,substation,E-REDES,DIRECT_EREDES,13.14327165981733
BUS:JUNCTION:60:01720,60,-9.172405731556141,38.779677698431485,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01721,60,-9.199679369255406,38.70176144285229,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01722,60,-9.19889181176233,38.697812591174255,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01723,60,-9.229447708108587,38.75187280643164,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01724,60,-9.224939135473045,38.75096920755324,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01725,60,-9.246784911534045,38.772679500502804,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01726,60,-9.252596778933109,38.773466512151366,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1107S5903700:60,60,-9.12604718555837,38.8076877128498,EREDES:1107S5903700,CAMARATE,1107S5903700,substation,E-REDES,DIRECT_EREDES,17.002469378858336
BUS:JUNCTION:60:01728,60,-7.688877183975364,41.41007156755283,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01729,60,-7.682848256068421,41.41595632303915,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01730,60,-8.39376177156844,40.204027956585115,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01731,60,-8.395571749264555,40.22502067176579,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01732,60,-8.426156282388533,40.19241877463634,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01733,60,-8.420620025898248,40.19295594470083,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01734,60,-8.421363889479432,40.19781374870115,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0603S5005100:60,60,-8.42449283627059,40.2045146919752,EREDES:0603S5005100,ALEGRIA,0603S5005100,substation,E-REDES,DIRECT_EREDES,36.5084121640868
BUS:JUNCTION:60:01736,60,-8.426635154115655,40.1718692731491,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01737,60,-8.427143810876077,40.17501960828387,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01738,60,-8.429371191678134,40.186354319744304,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01739,60,-8.427050977818645,40.189330081711006,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01740,60,-8.4261207291376,40.193302047767986,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01741,60,-8.42986537271972,40.184825217182066,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01742,60,-7.129064665730175,41.13672081412561,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01743,60,-8.015595227693208,40.887595182327075,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1803S5004800:60,60,-7.96872438588664,40.911311400566,EREDES:1803S5004800,CASTRO DAIRE,1803S5004800,substation,E-REDES,DIRECT_EREDES,12.336447256256994
BUS:JUNCTION:60:01745,60,-7.955253029697773,40.77094389556563,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01746,60,-7.940631481155692,40.811732713347105,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01747,60,-8.421187624747166,41.2543584259887,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01748,60,-8.423690674928526,41.278203579657514,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01749,60,-9.199441716484992,39.07957972828517,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:1113P5902200:60,60,-9.30961890819643,39.0467404516109,EREDES:1113P5902200,VALE DE GALEGOS,1113P5902200,switching_station,E-REDES,DIRECT_EREDES,6.504081743046418
BUS:JUNCTION:60:01752,60,-9.330590741352164,39.04328410042566,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01753,60,-8.329740395374738,39.54616740721279,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01754,60,-8.362819747173566,39.62140489273567,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01755,60,-8.357572938846909,39.613095404675775,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01756,60,-8.330140697458598,39.570233051136164,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01757,60,-8.390675581555502,39.54184226645673,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01758,60,-8.386690896927064,39.53739019311475,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01759,60,-8.328020060581036,39.53878311418598,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0213S5050300:60,60,-7.59820656328118,37.9502615875986,EREDES:0213S5050300,SERPA,0213S5050300,substation,E-REDES,DIRECT_EREDES,36.907044719069944
BUS:JUNCTION:60:01761,60,-7.618223387837351,38.10964049444413,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:EREDES:0109P5021000:60,60,-8.56290081322466,40.8780561226652,EREDES:0109P5021000,ACAIL,0109P5021000,switching_station,E-REDES,DIRECT_EREDES,4.953536506316203
BUS:EREDES:1714S5022900:60,60,-7.70359922966106,41.3416253853839,EREDES:1714S5022900,JORJAIS,1714S5022900,substation,E-REDES,DIRECT_EREDES,2.3629228875674464
BUS:JUNCTION:60:01765,60,-9.057251993695566,38.5842073120382,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
BUS:JUNCTION:60:01766,60,-9.051318864362951,38.58646267275981,,,,line_endpoint_cluster,derived,ENDPOINT_CLUSTER_DERIVED,
