table,id,field,core,working,change
lines,LINE:002982,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:002982,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002982,max_i_ka,1.1592,1.137,CHANGED
lines,LINE:002982,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:002986,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:002986,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002986,max_i_ka,0.46115,0.451,CHANGED
lines,LINE:002986,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:002987,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:002987,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002987,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:002987,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:002988,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:002988,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002988,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:002988,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:002991,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:002991,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002991,max_i_ka,0.4416,0.544,CHANGED
lines,LINE:002991,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:002992,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:002992,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002992,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:002992,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:002999,parameter_status,VOLTAGE_CLASS_ENGINEERING_PROXY,DIRECT_PUBLIC_CORRIDOR_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002999,parameter_source,config/model_config.json,https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:002999,parameter_match_designation,,LN60 1085 VILA NOVA DE FAMALICÃO (REN)-BEIRIZ-MOSTEIRÔ,CHANGED
lines,LINE:002999,max_i_status,ENGINEERING_PROXY,DIRECT_PUBLIC_CORRIDOR_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:002999,max_i_ka,0.6969,1.089,CHANGED
lines,LINE:002999,parallel_status,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,PUBLIC_SINGLE_CIRCUIT_INVENTORY,CHANGED
lines,LINE:002999,rating_override_status,NO_CORRIDOR_OVERRIDE,EXPLICIT_PUBLIC_INVENTORY_CORRECTION,CHANGED
lines,LINE:002999,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003004,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003004,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003004,max_i_ka,0.5450999999999999,0.582,CHANGED
lines,LINE:003004,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003005,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003005,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003005,max_i_ka,0.5450999999999999,0.582,CHANGED
lines,LINE:003005,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003013,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003013,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003013,max_i_ka,1.3938,1.372,CHANGED
lines,LINE:003013,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003014,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003014,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003014,max_i_ka,1.3938,1.372,CHANGED
lines,LINE:003014,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003017,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003017,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003017,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:003017,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003019,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003019,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003019,max_i_ka,0.46115,0.451,CHANGED
lines,LINE:003019,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003024,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003024,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003024,max_i_ka,1.3938,1.372,CHANGED
lines,LINE:003024,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003036,parameter_status,VOLTAGE_CLASS_ENGINEERING_PROXY,DIRECT_PUBLIC_TWO_CIRCUIT_WINTER_BOTTLENECK,CHANGED
lines,LINE:003036,parameter_source,config/model_config.json,https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003036,parameter_match_designation,,LN60 01/02 PC ORBACÉM-VILA NOVA DE CERVEIRA,CHANGED
lines,LINE:003036,max_i_status,ENGINEERING_PROXY,DIRECT_PUBLIC_TWO_CIRCUIT_WINTER_BOTTLENECK,CHANGED
lines,LINE:003036,max_i_ka,0.6969,0.544,CHANGED
lines,LINE:003036,parallel,1,2,CHANGED
lines,LINE:003036,parallel_status,SOURCE_CIRCUIT_FIELD_OR_SINGLE_CIRCUIT_DEFAULT,PUBLIC_TWO_CIRCUIT_INVENTORY,CHANGED
lines,LINE:003036,rating_override_status,NO_CORRIDOR_OVERRIDE,EXPLICIT_PUBLIC_INVENTORY_CORRECTION,CHANGED
lines,LINE:003036,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003042,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003042,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003042,max_i_ka,0.88435,1.089,CHANGED
lines,LINE:003042,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003043,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003043,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003043,max_i_ka,0.88435,1.089,CHANGED
lines,LINE:003043,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003051,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003051,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003051,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:003051,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003052,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003052,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003052,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:003052,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003053,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003053,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003053,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:003053,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003054,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003054,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003054,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:003054,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003055,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003055,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003055,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:003055,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003056,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003056,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003056,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:003056,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003059,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003059,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003059,max_i_ka,0.68885,0.74,CHANGED
lines,LINE:003059,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003060,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003060,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003060,max_i_ka,0.88435,1.089,CHANGED
lines,LINE:003060,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003061,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003061,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003061,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:003061,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003062,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003062,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003062,max_i_ka,0.6969,0.686,CHANGED
lines,LINE:003062,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003066,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003066,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003066,max_i_ka,0.4416,0.544,CHANGED
lines,LINE:003066,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003070,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003070,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003070,max_i_ka,0.4416,0.544,CHANGED
lines,LINE:003070,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003072,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003072,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003072,max_i_ka,0.4416,0.544,CHANGED
lines,LINE:003072,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003074,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003074,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003074,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:003074,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003075,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003075,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003075,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:003075,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003076,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003076,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003076,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:003076,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003077,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003077,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003077,max_i_ka,0.6014499999999999,0.723,CHANGED
lines,LINE:003077,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003084,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003084,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003084,max_i_ka,0.30015,0.362,CHANGED
lines,LINE:003084,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003085,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003085,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003085,max_i_ka,0.30015,0.362,CHANGED
lines,LINE:003085,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003086,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003086,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003086,max_i_ka,0.4416,0.544,CHANGED
lines,LINE:003086,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003089,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003089,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003089,max_i_ka,0.30015,0.362,CHANGED
lines,LINE:003089,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003092,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003092,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003092,max_i_ka,0.30015,0.362,CHANGED
lines,LINE:003092,seasonal_rating_status,WINTER_DYNAMIC_AMBIENT_TEMPERATURE_RATING_APPLIED,DIRECT_PDIRD_WINTER_NOMINAL_CURRENT_APPLIED,CHANGED
lines,LINE:003096,parameter_source,"E-REDES PDIRD-E 2020 Annex B, 31-12-2025 planning table",https://www.e-redes.pt/sites/eredes/files/2022-07/PDIRD-E%202020%20proposta%20final.pdf,CHANGED
lines,LINE:003096,max_i_status,DIRECT_PDIRD_MINIMUM_SUMMER_NOMINAL_CURRENT,DIRECT_PDIRD_MINIMUM_WINTER_NOMINAL_CURRENT,CHANGED
lines,LINE:003096,max_i_ka,0.6969,0.686,CHANGED
