line_id,total_selections,total_solved_experiments,overall_frequency,states_selected,persistent_states,max_within_state_frequency
LINE:002388,0,264,0.0,0,0,0.0
LINE:002390,0,264,0.0,0,0,0.0
LINE:002391,0,264,0.0,0,0,0.0
LINE:002392,0,264,0.0,0,0,0.0
LINE:002393,0,264,0.0,0,0,0.0
LINE:002394,0,264,0.0,0,0,0.0
LINE:002396,0,264,0.0,0,0,0.0
LINE:002401,0,264,0.0,0,0,0.0
LINE:002404,0,264,0.0,0,0,0.0
LINE:002406,0,264,0.0,0,0,0.0
LINE:002407,0,264,0.0,0,0,0.0
LINE:002408,0,264,0.0,0,0,0.0
LINE:002409,0,264,0.0,0,0,0.0
LINE:002410,0,264,0.0,0,0,0.0
LINE:002411,0,264,0.0,0,0,0.0
LINE:002412,0,264,0.0,0,0,0.0
LINE:002413,0,264,0.0,0,0,0.0
LINE:002414,0,264,0.0,0,0,0.0
LINE:002415,0,264,0.0,0,0,0.0
LINE:002416,0,264,0.0,0,0,0.0
LINE:002417,0,264,0.0,0,0,0.0
LINE:002418,0,264,0.0,0,0,0.0
LINE:002419,0,264,0.0,0,0,0.0
LINE:002422,0,264,0.0,0,0,0.0
LINE:002429,0,264,0.0,0,0,0.0
LINE:002430,0,264,0.0,0,0,0.0
LINE:002431,0,264,0.0,0,0,0.0
LINE:002432,0,264,0.0,0,0,0.0
LINE:002433,0,264,0.0,0,0,0.0
LINE:002434,0,264,0.0,0,0,0.0
LINE:002435,0,264,0.0,0,0,0.0
LINE:002436,0,264,0.0,0,0,0.0
LINE:002437,0,264,0.0,0,0,0.0
LINE:002439,0,264,0.0,0,0,0.0
LINE:002443,0,264,0.0,0,0,0.0
LINE:002446,0,264,0.0,0,0,0.0
LINE:002447,0,264,0.0,0,0,0.0
LINE:002449,0,264,0.0,0,0,0.0
LINE:002450,0,264,0.0,0,0,0.0
LINE:002451,0,264,0.0,0,0,0.0
LINE:002453,0,264,0.0,0,0,0.0
LINE:002454,0,264,0.0,0,0,0.0
LINE:002455,0,264,0.0,0,0,0.0
LINE:002456,0,264,0.0,0,0,0.0
LINE:002461,0,264,0.0,0,0,0.0
LINE:002462,0,264,0.0,0,0,0.0
LINE:002463,0,264,0.0,0,0,0.0
LINE:002464,0,264,0.0,0,0,0.0
LINE:002465,0,264,0.0,0,0,0.0
LINE:002466,0,264,0.0,0,0,0.0
LINE:002467,0,264,0.0,0,0,0.0
LINE:002468,0,264,0.0,0,0,0.0
LINE:002469,0,264,0.0,0,0,0.0
LINE:002470,0,264,0.0,0,0,0.0
LINE:002471,0,264,0.0,0,0,0.0
LINE:002472,0,264,0.0,0,0,0.0
LINE:002473,0,264,0.0,0,0,0.0
LINE:002474,0,264,0.0,0,0,0.0
LINE:002475,0,264,0.0,0,0,0.0
LINE:002476,0,264,0.0,0,0,0.0
LINE:002477,0,264,0.0,0,0,0.0
LINE:002478,0,264,0.0,0,0,0.0
LINE:002480,0,264,0.0,0,0,0.0
LINE:002482,0,264,0.0,0,0,0.0
LINE:002483,0,264,0.0,0,0,0.0
LINE:002486,0,264,0.0,0,0,0.0
LINE:002487,0,264,0.0,0,0,0.0
LINE:002488,0,264,0.0,0,0,0.0
LINE:002490,0,264,0.0,0,0,0.0
LINE:002492,0,264,0.0,0,0,0.0
LINE:002493,0,264,0.0,0,0,0.0
LINE:002494,0,264,0.0,0,0,0.0
LINE:002495,0,264,0.0,0,0,0.0
LINE:002496,0,264,0.0,0,0,0.0
LINE:002498,0,264,0.0,0,0,0.0
LINE:002499,0,264,0.0,0,0,0.0
LINE:002500,0,264,0.0,0,0,0.0
LINE:002501,0,264,0.0,0,0,0.0
LINE:002502,0,264,0.0,0,0,0.0
LINE:002504,0,264,0.0,0,0,0.0
LINE:002507,0,264,0.0,0,0,0.0
LINE:002508,0,264,0.0,0,0,0.0
LINE:002510,0,264,0.0,0,0,0.0
LINE:002511,0,264,0.0,0,0,0.0
LINE:002513,0,264,0.0,0,0,0.0
LINE:002514,0,264,0.0,0,0,0.0
LINE:002515,0,264,0.0,0,0,0.0
LINE:002516,0,264,0.0,0,0,0.0
LINE:002517,0,264,0.0,0,0,0.0
LINE:002518,0,264,0.0,0,0,0.0
LINE:002520,0,264,0.0,0,0,0.0
LINE:002521,0,264,0.0,0,0,0.0
LINE:002522,0,264,0.0,0,0,0.0
LINE:002526,0,264,0.0,0,0,0.0
LINE:002527,0,264,0.0,0,0,0.0
LINE:002528,0,264,0.0,0,0,0.0
LINE:002529,0,264,0.0,0,0,0.0
LINE:002530,0,264,0.0,0,0,0.0
LINE:002531,0,264,0.0,0,0,0.0
LINE:002532,0,264,0.0,0,0,0.0
LINE:002534,0,264,0.0,0,0,0.0
LINE:002535,0,264,0.0,0,0,0.0
LINE:002538,0,264,0.0,0,0,0.0
LINE:002539,0,264,0.0,0,0,0.0
LINE:002540,0,264,0.0,0,0,0.0
LINE:002541,0,264,0.0,0,0,0.0
LINE:002542,0,264,0.0,0,0,0.0
LINE:002543,0,264,0.0,0,0,0.0
LINE:002544,0,264,0.0,0,0,0.0
LINE:002546,0,264,0.0,0,0,0.0
LINE:002548,0,264,0.0,0,0,0.0
LINE:002549,0,264,0.0,0,0,0.0
LINE:002550,0,264,0.0,0,0,0.0
LINE:002551,0,264,0.0,0,0,0.0
LINE:002555,0,264,0.0,0,0,0.0
LINE:002556,0,264,0.0,0,0,0.0
LINE:002557,0,264,0.0,0,0,0.0
LINE:002558,0,264,0.0,0,0,0.0
LINE:002559,0,264,0.0,0,0,0.0
LINE:002561,0,264,0.0,0,0,0.0
LINE:002563,0,264,0.0,0,0,0.0
LINE:002564,0,264,0.0,0,0,0.0
LINE:002566,0,264,0.0,0,0,0.0
LINE:002567,0,264,0.0,0,0,0.0
LINE:002568,0,264,0.0,0,0,0.0
LINE:002569,0,264,0.0,0,0,0.0
LINE:002570,0,264,0.0,0,0,0.0
LINE:002571,0,264,0.0,0,0,0.0
LINE:002572,0,264,0.0,0,0,0.0
LINE:002573,0,264,0.0,0,0,0.0
LINE:002574,0,264,0.0,0,0,0.0
LINE:002575,0,264,0.0,0,0,0.0
LINE:002576,0,264,0.0,0,0,0.0
LINE:002578,24,264,0.09090909090909091,3,2,1.0
LINE:002579,0,264,0.0,0,0,0.0
LINE:002580,0,264,0.0,0,0,0.0
LINE:002582,0,264,0.0,0,0,0.0
LINE:002584,0,264,0.0,0,0,0.0
LINE:002585,0,264,0.0,0,0,0.0
LINE:002588,0,264,0.0,0,0,0.0
LINE:002589,0,264,0.0,0,0,0.0
LINE:002590,97,264,0.36742424242424243,10,7,1.0
LINE:002591,0,264,0.0,0,0,0.0
LINE:002593,97,264,0.36742424242424243,10,7,1.0
LINE:002594,0,264,0.0,0,0,0.0
LINE:002597,0,264,0.0,0,0,0.0
LINE:002598,0,264,0.0,0,0,0.0
LINE:002600,0,264,0.0,0,0,0.0
LINE:002601,0,264,0.0,0,0,0.0
LINE:002604,0,264,0.0,0,0,0.0
LINE:002607,0,264,0.0,0,0,0.0
LINE:002608,0,264,0.0,0,0,0.0
LINE:002609,1,264,0.003787878787878788,1,0,0.08333333333333333
LINE:002610,2,264,0.007575757575757576,1,0,0.16666666666666666
LINE:002611,0,264,0.0,0,0,0.0
LINE:002612,0,264,0.0,0,0,0.0
LINE:002613,0,264,0.0,0,0,0.0
LINE:002614,0,264,0.0,0,0,0.0
LINE:002615,0,264,0.0,0,0,0.0
LINE:002616,0,264,0.0,0,0,0.0
LINE:002617,0,264,0.0,0,0,0.0
LINE:002618,0,264,0.0,0,0,0.0
LINE:002621,0,264,0.0,0,0,0.0
LINE:002622,0,264,0.0,0,0,0.0
LINE:002623,0,264,0.0,0,0,0.0
LINE:002625,0,264,0.0,0,0,0.0
LINE:002629,0,264,0.0,0,0,0.0
LINE:002631,0,264,0.0,0,0,0.0
LINE:002632,0,264,0.0,0,0,0.0
LINE:002633,0,264,0.0,0,0,0.0
LINE:002639,0,264,0.0,0,0,0.0
LINE:002641,0,264,0.0,0,0,0.0
LINE:002643,0,264,0.0,0,0,0.0
LINE:002648,26,264,0.09848484848484848,9,1,0.9166666666666666
LINE:002649,0,264,0.0,0,0,0.0
LINE:002650,0,264,0.0,0,0,0.0
LINE:002651,0,264,0.0,0,0,0.0
LINE:002653,0,264,0.0,0,0,0.0
LINE:002654,0,264,0.0,0,0,0.0
LINE:002656,0,264,0.0,0,0,0.0
LINE:002657,0,264,0.0,0,0,0.0
LINE:002659,0,264,0.0,0,0,0.0
LINE:002662,0,264,0.0,0,0,0.0
LINE:002663,0,264,0.0,0,0,0.0
LINE:002665,0,264,0.0,0,0,0.0
LINE:002666,0,264,0.0,0,0,0.0
LINE:002667,0,264,0.0,0,0,0.0
LINE:002668,0,264,0.0,0,0,0.0
LINE:002669,0,264,0.0,0,0,0.0
LINE:002671,0,264,0.0,0,0,0.0
LINE:002674,0,264,0.0,0,0,0.0
LINE:002678,0,264,0.0,0,0,0.0
LINE:002679,0,264,0.0,0,0,0.0
LINE:002680,0,264,0.0,0,0,0.0
LINE:002681,0,264,0.0,0,0,0.0
LINE:002682,0,264,0.0,0,0,0.0
LINE:002684,0,264,0.0,0,0,0.0
LINE:002685,0,264,0.0,0,0,0.0
LINE:002686,0,264,0.0,0,0,0.0
LINE:002687,0,264,0.0,0,0,0.0
LINE:002688,0,264,0.0,0,0,0.0
LINE:002689,0,264,0.0,0,0,0.0
LINE:002690,0,264,0.0,0,0,0.0
LINE:002691,0,264,0.0,0,0,0.0
LINE:002692,0,264,0.0,0,0,0.0
LINE:002693,0,264,0.0,0,0,0.0
LINE:002694,0,264,0.0,0,0,0.0
LINE:002695,0,264,0.0,0,0,0.0
LINE:002697,0,264,0.0,0,0,0.0
LINE:002698,0,264,0.0,0,0,0.0
LINE:002700,0,264,0.0,0,0,0.0
LINE:002702,0,264,0.0,0,0,0.0
LINE:002706,0,264,0.0,0,0,0.0
LINE:002707,0,264,0.0,0,0,0.0
LINE:002709,0,264,0.0,0,0,0.0
LINE:002710,0,264,0.0,0,0,0.0
LINE:002712,0,264,0.0,0,0,0.0
LINE:002715,0,264,0.0,0,0,0.0
LINE:002718,0,264,0.0,0,0,0.0
LINE:002721,0,264,0.0,0,0,0.0
LINE:002722,0,264,0.0,0,0,0.0
LINE:002723,0,264,0.0,0,0,0.0
LINE:002724,0,264,0.0,0,0,0.0
LINE:002725,0,264,0.0,0,0,0.0
LINE:002726,0,264,0.0,0,0,0.0
LINE:002727,0,264,0.0,0,0,0.0
LINE:002728,0,264,0.0,0,0,0.0
LINE:002730,0,264,0.0,0,0,0.0
LINE:002731,0,264,0.0,0,0,0.0
LINE:002733,0,264,0.0,0,0,0.0
LINE:002737,0,264,0.0,0,0,0.0
LINE:002738,0,264,0.0,0,0,0.0
LINE:002742,0,264,0.0,0,0,0.0
LINE:002743,0,264,0.0,0,0,0.0
LINE:002744,0,264,0.0,0,0,0.0
LINE:002745,0,264,0.0,0,0,0.0
LINE:002747,0,264,0.0,0,0,0.0
LINE:002748,0,264,0.0,0,0,0.0
LINE:002750,0,264,0.0,0,0,0.0
LINE:002751,0,264,0.0,0,0,0.0
LINE:002752,0,264,0.0,0,0,0.0
LINE:002755,0,264,0.0,0,0,0.0
LINE:002758,0,264,0.0,0,0,0.0
LINE:002760,0,264,0.0,0,0,0.0
LINE:002761,0,264,0.0,0,0,0.0
LINE:002764,0,264,0.0,0,0,0.0
LINE:002765,0,264,0.0,0,0,0.0
LINE:002766,0,264,0.0,0,0,0.0
LINE:002767,0,264,0.0,0,0,0.0
LINE:002768,0,264,0.0,0,0,0.0
LINE:002772,0,264,0.0,0,0,0.0
LINE:002773,0,264,0.0,0,0,0.0
LINE:002774,0,264,0.0,0,0,0.0
LINE:002775,0,264,0.0,0,0,0.0
LINE:002778,0,264,0.0,0,0,0.0
LINE:002779,0,264,0.0,0,0,0.0
LINE:002781,0,264,0.0,0,0,0.0
LINE:002784,0,264,0.0,0,0,0.0
LINE:002785,0,264,0.0,0,0,0.0
LINE:002787,0,264,0.0,0,0,0.0
LINE:002789,0,264,0.0,0,0,0.0
LINE:002794,0,264,0.0,0,0,0.0
LINE:002798,0,264,0.0,0,0,0.0
LINE:002799,0,264,0.0,0,0,0.0
LINE:002802,0,264,0.0,0,0,0.0
LINE:002803,0,264,0.0,0,0,0.0
LINE:002804,0,264,0.0,0,0,0.0
LINE:002805,0,264,0.0,0,0,0.0
LINE:002806,0,264,0.0,0,0,0.0
LINE:002808,12,264,0.045454545454545456,1,1,1.0
LINE:002809,0,264,0.0,0,0,0.0
LINE:002810,0,264,0.0,0,0,0.0
LINE:002812,0,264,0.0,0,0,0.0
LINE:002813,0,264,0.0,0,0,0.0
LINE:002814,0,264,0.0,0,0,0.0
LINE:002815,0,264,0.0,0,0,0.0
LINE:002817,0,264,0.0,0,0,0.0
LINE:002819,0,264,0.0,0,0,0.0
LINE:002820,0,264,0.0,0,0,0.0
LINE:002821,0,264,0.0,0,0,0.0
LINE:002823,0,264,0.0,0,0,0.0
LINE:002826,0,264,0.0,0,0,0.0
LINE:002827,0,264,0.0,0,0,0.0
LINE:002828,0,264,0.0,0,0,0.0
LINE:002829,0,264,0.0,0,0,0.0
LINE:002831,0,264,0.0,0,0,0.0
LINE:002832,0,264,0.0,0,0,0.0
LINE:002833,0,264,0.0,0,0,0.0
LINE:002834,0,264,0.0,0,0,0.0
LINE:002836,10,264,0.03787878787878788,1,1,0.8333333333333334
LINE:002837,0,264,0.0,0,0,0.0
LINE:002838,0,264,0.0,0,0,0.0
LINE:002839,0,264,0.0,0,0,0.0
LINE:002845,0,264,0.0,0,0,0.0
LINE:002848,0,264,0.0,0,0,0.0
LINE:002850,188,264,0.7121212121212122,18,15,1.0
LINE:002851,0,264,0.0,0,0,0.0
LINE:002852,0,264,0.0,0,0,0.0
LINE:002853,0,264,0.0,0,0,0.0
LINE:002855,0,264,0.0,0,0,0.0
LINE:002857,0,264,0.0,0,0,0.0
LINE:002858,1,264,0.003787878787878788,1,0,0.08333333333333333
LINE:002863,0,264,0.0,0,0,0.0
LINE:002864,0,264,0.0,0,0,0.0
LINE:002867,0,264,0.0,0,0,0.0
LINE:002870,0,264,0.0,0,0,0.0
LINE:002871,0,264,0.0,0,0,0.0
LINE:002872,0,264,0.0,0,0,0.0
LINE:002876,0,264,0.0,0,0,0.0
LINE:002877,0,264,0.0,0,0,0.0
LINE:002878,0,264,0.0,0,0,0.0
LINE:002879,2,264,0.007575757575757576,1,0,0.16666666666666666
LINE:002880,0,264,0.0,0,0,0.0
LINE:002881,0,264,0.0,0,0,0.0
LINE:002882,0,264,0.0,0,0,0.0
LINE:002883,0,264,0.0,0,0,0.0
LINE:002886,0,264,0.0,0,0,0.0
LINE:002887,0,264,0.0,0,0,0.0
LINE:002888,0,264,0.0,0,0,0.0
LINE:002890,0,264,0.0,0,0,0.0
LINE:002891,0,264,0.0,0,0,0.0
LINE:002892,0,264,0.0,0,0,0.0
LINE:002893,0,264,0.0,0,0,0.0
LINE:002894,0,264,0.0,0,0,0.0
LINE:002895,0,264,0.0,0,0,0.0
LINE:002896,0,264,0.0,0,0,0.0
LINE:002899,0,264,0.0,0,0,0.0
LINE:002900,0,264,0.0,0,0,0.0
LINE:002901,0,264,0.0,0,0,0.0
LINE:002902,0,264,0.0,0,0,0.0
LINE:002904,0,264,0.0,0,0,0.0
LINE:002905,5,264,0.01893939393939394,1,0,0.4166666666666667
LINE:002907,0,264,0.0,0,0,0.0
LINE:002908,0,264,0.0,0,0,0.0
LINE:002909,0,264,0.0,0,0,0.0
LINE:002910,0,264,0.0,0,0,0.0
LINE:002911,0,264,0.0,0,0,0.0
LINE:002912,0,264,0.0,0,0,0.0
LINE:002913,0,264,0.0,0,0,0.0
LINE:002914,0,264,0.0,0,0,0.0
LINE:002915,0,264,0.0,0,0,0.0
LINE:002917,0,264,0.0,0,0,0.0
LINE:002918,0,264,0.0,0,0,0.0
LINE:002919,0,264,0.0,0,0,0.0
LINE:002920,0,264,0.0,0,0,0.0
LINE:002921,0,264,0.0,0,0,0.0
LINE:002922,0,264,0.0,0,0,0.0
LINE:002923,0,264,0.0,0,0,0.0
LINE:002924,0,264,0.0,0,0,0.0
LINE:002925,0,264,0.0,0,0,0.0
LINE:002926,0,264,0.0,0,0,0.0
LINE:002927,0,264,0.0,0,0,0.0
LINE:002928,0,264,0.0,0,0,0.0
LINE:002930,0,264,0.0,0,0,0.0
LINE:002931,0,264,0.0,0,0,0.0
LINE:002932,0,264,0.0,0,0,0.0
LINE:002933,0,264,0.0,0,0,0.0
LINE:002935,0,264,0.0,0,0,0.0
LINE:002936,0,264,0.0,0,0,0.0
LINE:002937,0,264,0.0,0,0,0.0
LINE:002938,0,264,0.0,0,0,0.0
LINE:002941,0,264,0.0,0,0,0.0
LINE:002942,0,264,0.0,0,0,0.0
LINE:002943,0,264,0.0,0,0,0.0
LINE:002944,0,264,0.0,0,0,0.0
LINE:002945,0,264,0.0,0,0,0.0
LINE:002947,0,264,0.0,0,0,0.0
LINE:002948,0,264,0.0,0,0,0.0
LINE:002951,5,264,0.01893939393939394,1,0,0.4166666666666667
LINE:002952,0,264,0.0,0,0,0.0
LINE:002953,0,264,0.0,0,0,0.0
LINE:002954,0,264,0.0,0,0,0.0
LINE:002956,0,264,0.0,0,0,0.0
LINE:002957,0,264,0.0,0,0,0.0
LINE:002962,0,264,0.0,0,0,0.0
LINE:002963,0,264,0.0,0,0,0.0
LINE:002965,0,264,0.0,0,0,0.0
LINE:002966,0,264,0.0,0,0,0.0
LINE:002967,0,264,0.0,0,0,0.0
LINE:002968,0,264,0.0,0,0,0.0
LINE:002969,0,264,0.0,0,0,0.0
LINE:002972,0,264,0.0,0,0,0.0
LINE:002973,0,264,0.0,0,0,0.0
LINE:002974,0,264,0.0,0,0,0.0
LINE:002975,0,264,0.0,0,0,0.0
LINE:002976,0,264,0.0,0,0,0.0
LINE:002977,0,264,0.0,0,0,0.0
LINE:002978,0,264,0.0,0,0,0.0
LINE:002979,0,264,0.0,0,0,0.0
LINE:002981,0,264,0.0,0,0,0.0
LINE:002982,0,264,0.0,0,0,0.0
LINE:002983,0,264,0.0,0,0,0.0
LINE:002986,0,264,0.0,0,0,0.0
LINE:002987,0,264,0.0,0,0,0.0
LINE:002988,0,264,0.0,0,0,0.0
LINE:002989,0,264,0.0,0,0,0.0
LINE:002990,0,264,0.0,0,0,0.0
LINE:002991,0,264,0.0,0,0,0.0
LINE:002992,0,264,0.0,0,0,0.0
LINE:002993,0,264,0.0,0,0,0.0
LINE:002995,0,264,0.0,0,0,0.0
LINE:002996,0,264,0.0,0,0,0.0
LINE:002997,0,264,0.0,0,0,0.0
LINE:002999,4,264,0.015151515151515152,3,0,0.16666666666666666
LINE:003000,0,264,0.0,0,0,0.0
LINE:003001,0,264,0.0,0,0,0.0
LINE:003002,0,264,0.0,0,0,0.0
LINE:003003,0,264,0.0,0,0,0.0
LINE:003004,0,264,0.0,0,0,0.0
LINE:003005,0,264,0.0,0,0,0.0
LINE:003008,0,264,0.0,0,0,0.0
LINE:003009,0,264,0.0,0,0,0.0
LINE:003010,0,264,0.0,0,0,0.0
LINE:003012,0,264,0.0,0,0,0.0
LINE:003013,0,264,0.0,0,0,0.0
LINE:003014,0,264,0.0,0,0,0.0
LINE:003015,0,264,0.0,0,0,0.0
LINE:003016,0,264,0.0,0,0,0.0
LINE:003017,0,264,0.0,0,0,0.0
LINE:003019,0,264,0.0,0,0,0.0
LINE:003021,0,264,0.0,0,0,0.0
LINE:003023,0,264,0.0,0,0,0.0
LINE:003024,0,264,0.0,0,0,0.0
LINE:003025,0,264,0.0,0,0,0.0
LINE:003026,0,264,0.0,0,0,0.0
LINE:003027,0,264,0.0,0,0,0.0
LINE:003028,0,264,0.0,0,0,0.0
LINE:003029,0,264,0.0,0,0,0.0
LINE:003032,0,264,0.0,0,0,0.0
LINE:003033,0,264,0.0,0,0,0.0
LINE:003035,0,264,0.0,0,0,0.0
LINE:003036,0,264,0.0,0,0,0.0
LINE:003037,0,264,0.0,0,0,0.0
LINE:003038,0,264,0.0,0,0,0.0
LINE:003039,0,264,0.0,0,0,0.0
LINE:003040,0,264,0.0,0,0,0.0
LINE:003042,0,264,0.0,0,0,0.0
LINE:003043,0,264,0.0,0,0,0.0
LINE:003044,0,264,0.0,0,0,0.0
LINE:003046,0,264,0.0,0,0,0.0
LINE:003047,0,264,0.0,0,0,0.0
LINE:003049,0,264,0.0,0,0,0.0
LINE:003051,0,264,0.0,0,0,0.0
LINE:003052,0,264,0.0,0,0,0.0
LINE:003053,0,264,0.0,0,0,0.0
LINE:003054,0,264,0.0,0,0,0.0
LINE:003055,0,264,0.0,0,0,0.0
LINE:003056,0,264,0.0,0,0,0.0
LINE:003057,0,264,0.0,0,0,0.0
LINE:003058,0,264,0.0,0,0,0.0
LINE:003059,0,264,0.0,0,0,0.0
LINE:003060,0,264,0.0,0,0,0.0
LINE:003061,0,264,0.0,0,0,0.0
LINE:003062,0,264,0.0,0,0,0.0
LINE:003063,0,264,0.0,0,0,0.0
LINE:003064,0,264,0.0,0,0,0.0
LINE:003065,0,264,0.0,0,0,0.0
LINE:003066,0,264,0.0,0,0,0.0
LINE:003070,0,264,0.0,0,0,0.0
LINE:003072,0,264,0.0,0,0,0.0
LINE:003073,0,264,0.0,0,0,0.0
LINE:003074,0,264,0.0,0,0,0.0
LINE:003075,0,264,0.0,0,0,0.0
LINE:003076,0,264,0.0,0,0,0.0
LINE:003077,0,264,0.0,0,0,0.0
LINE:003083,0,264,0.0,0,0,0.0
LINE:003084,0,264,0.0,0,0,0.0
LINE:003085,0,264,0.0,0,0,0.0
LINE:003086,0,264,0.0,0,0,0.0
LINE:003087,0,264,0.0,0,0,0.0
LINE:003089,0,264,0.0,0,0,0.0
LINE:003091,0,264,0.0,0,0,0.0
LINE:003092,0,264,0.0,0,0,0.0
LINE:003093,0,264,0.0,0,0,0.0
LINE:003096,0,264,0.0,0,0,0.0
LINE:003098,0,264,0.0,0,0,0.0
LINE:003099,0,264,0.0,0,0,0.0
LINE:003100,0,264,0.0,0,0,0.0
LINE:003101,0,264,0.0,0,0,0.0
LINE:003102,0,264,0.0,0,0,0.0
LINE:003103,0,264,0.0,0,0,0.0
LINE:003104,0,264,0.0,0,0,0.0
LINE:003105,0,264,0.0,0,0,0.0
LINE:003106,0,264,0.0,0,0,0.0
LINE:003107,0,264,0.0,0,0,0.0
LINE:003108,0,264,0.0,0,0,0.0
LINE:003109,0,264,0.0,0,0,0.0
LINE:003110,0,264,0.0,0,0,0.0
LINE:003111,0,264,0.0,0,0,0.0
LINE:003112,0,264,0.0,0,0,0.0
LINE:003113,0,264,0.0,0,0,0.0
LINE:003114,0,264,0.0,0,0,0.0
LINE:003115,0,264,0.0,0,0,0.0
LINE:003116,0,264,0.0,0,0,0.0
LINE:003117,0,264,0.0,0,0,0.0
LINE:003118,0,264,0.0,0,0,0.0
LINE:003119,0,264,0.0,0,0,0.0
LINE:003121,0,264,0.0,0,0,0.0
LINE:003122,0,264,0.0,0,0,0.0
LINE:003123,0,264,0.0,0,0,0.0
LINE:003124,0,264,0.0,0,0,0.0
LINE:003125,34,264,0.12878787878787878,6,2,1.0
LINE:003127,0,264,0.0,0,0,0.0
LINE:003128,0,264,0.0,0,0,0.0
LINE:003129,0,264,0.0,0,0,0.0
LINE:003130,0,264,0.0,0,0,0.0
LINE:003131,0,264,0.0,0,0,0.0
LINE:003132,0,264,0.0,0,0,0.0
LINE:003138,0,264,0.0,0,0,0.0
LINE:003139,0,264,0.0,0,0,0.0
LINE:003140,0,264,0.0,0,0,0.0
LINE:003141,0,264,0.0,0,0,0.0
LINE:003143,0,264,0.0,0,0,0.0
LINE:003144,0,264,0.0,0,0,0.0
LINE:003146,0,264,0.0,0,0,0.0
LINE:003147,0,264,0.0,0,0,0.0
LINE:003148,0,264,0.0,0,0,0.0
LINE:003149,0,264,0.0,0,0,0.0
LINE:003152,0,264,0.0,0,0,0.0
LINE:003153,0,264,0.0,0,0,0.0
LINE:003154,0,264,0.0,0,0,0.0
LINE:003155,0,264,0.0,0,0,0.0
LINE:003156,0,264,0.0,0,0,0.0
LINE:003159,0,264,0.0,0,0,0.0
LINE:003160,0,264,0.0,0,0,0.0
LINE:003161,0,264,0.0,0,0,0.0
LINE:003162,0,264,0.0,0,0,0.0
LINE:003163,0,264,0.0,0,0,0.0
LINE:003164,0,264,0.0,0,0,0.0
LINE:003165,0,264,0.0,0,0,0.0
LINE:003166,0,264,0.0,0,0,0.0
LINE:003167,0,264,0.0,0,0,0.0
LINE:003168,0,264,0.0,0,0,0.0
LINE:003171,0,264,0.0,0,0,0.0
LINE:003172,0,264,0.0,0,0,0.0
LINE:003174,0,264,0.0,0,0,0.0
LINE:003175,0,264,0.0,0,0,0.0
LINE:003177,0,264,0.0,0,0,0.0
LINE:003178,0,264,0.0,0,0,0.0
LINE:003179,0,264,0.0,0,0,0.0
LINE:003180,0,264,0.0,0,0,0.0
LINE:003181,0,264,0.0,0,0,0.0
LINE:003183,0,264,0.0,0,0,0.0
LINE:003184,0,264,0.0,0,0,0.0
LINE:003186,0,264,0.0,0,0,0.0
LINE:003187,0,264,0.0,0,0,0.0
LINE:003188,0,264,0.0,0,0,0.0
LINE:003191,0,264,0.0,0,0,0.0
LINE:003192,0,264,0.0,0,0,0.0
LINE:003193,0,264,0.0,0,0,0.0
LINE:003194,0,264,0.0,0,0,0.0
LINE:003195,0,264,0.0,0,0,0.0
LINE:003196,0,264,0.0,0,0,0.0
LINE:003199,0,264,0.0,0,0,0.0
LINE:003200,0,264,0.0,0,0,0.0
LINE:003201,0,264,0.0,0,0,0.0
LINE:003203,0,264,0.0,0,0,0.0
LINE:003206,0,264,0.0,0,0,0.0
LINE:003207,0,264,0.0,0,0,0.0
LINE:003208,0,264,0.0,0,0,0.0
LINE:003209,0,264,0.0,0,0,0.0
LINE:003211,0,264,0.0,0,0,0.0
LINE:003212,0,264,0.0,0,0,0.0
LINE:003213,0,264,0.0,0,0,0.0
LINE:003215,0,264,0.0,0,0,0.0
LINE:003216,0,264,0.0,0,0,0.0
LINE:003217,0,264,0.0,0,0,0.0
LINE:003218,0,264,0.0,0,0,0.0
LINE:003220,0,264,0.0,0,0,0.0
LINE:003221,0,264,0.0,0,0,0.0
LINE:003222,0,264,0.0,0,0,0.0
LINE:003223,0,264,0.0,0,0,0.0
LINE:003224,0,264,0.0,0,0,0.0
LINE:003225,0,264,0.0,0,0,0.0
LINE:003226,0,264,0.0,0,0,0.0
LINE:003227,0,264,0.0,0,0,0.0
LINE:003228,0,264,0.0,0,0,0.0
LINE:003229,0,264,0.0,0,0,0.0
LINE:003230,0,264,0.0,0,0,0.0
LINE:003231,0,264,0.0,0,0,0.0
LINE:003232,0,264,0.0,0,0,0.0
LINE:003233,0,264,0.0,0,0,0.0
LINE:003235,0,264,0.0,0,0,0.0
LINE:003236,0,264,0.0,0,0,0.0
LINE:003238,0,264,0.0,0,0,0.0
LINE:003239,0,264,0.0,0,0,0.0
LINE:003240,0,264,0.0,0,0,0.0
LINE:003243,0,264,0.0,0,0,0.0
LINE:003244,0,264,0.0,0,0,0.0
LINE:003245,0,264,0.0,0,0,0.0
LINE:003246,0,264,0.0,0,0,0.0
LINE:003247,0,264,0.0,0,0,0.0
LINE:003248,0,264,0.0,0,0,0.0
LINE:003250,0,264,0.0,0,0,0.0
LINE:003251,0,264,0.0,0,0,0.0
LINE:003252,0,264,0.0,0,0,0.0
LINE:003254,0,264,0.0,0,0,0.0
LINE:003255,0,264,0.0,0,0,0.0
LINE:003256,0,264,0.0,0,0,0.0
LINE:003257,0,264,0.0,0,0,0.0
LINE:003258,0,264,0.0,0,0,0.0
